,Date,Open,High,Low,Close,Volume,MA_short,MA_long,EMA_short,EMA_long,EMA_short_MACD,EMA_long_MACD,MACD,MACD_signal,MACD_hist,BIAS_short,BIAS_long,VR,OBV,Open_interpreted,High_interpreted,Low_interpreted,MA_short_interpreted,MA_long_interpreted,EMA_short_interpreted,EMA_long_interpreted,MACD_interpreted,BIAS_short_interpreted,BIAS_long_interpreted,VR_interpreted,OBV_interpreted
24,2017-02-08,32.837502,33.055,32.805,33.009998,92016400,,,30.18086076756334,29.364620276421704,31.70596699683676,30.838456348939648,0.8675106478971024,0.615893885149407,0.2516167627476954,,,,1173767600,-1.0,1.0,-1.0,,,-1.0,-1.0,1.0,,,,1.0
25,2017-02-09,32.912498,33.112499,32.779999,33.105,113399600,,,30.295532894325557,29.40183798511402,31.92120284347725,31.006348471240425,0.9148543722368316,0.6758672409125694,0.2389871313242622,,,,1287167200,-1.0,1.0,-1.0,,,-1.0,-1.0,1.0,,,,1.0
26,2017-02-10,33.115002000000004,33.235001000000004,33.012501,33.029999,80262000,,,30.40276685925397,29.43793908973976,32.09178686755767,31.1562485104078,0.9355383571498734,0.7279273377505082,0.2076110193993652,,,,1206905200,1.0,1.0,-1.0,,,-1.0,-1.0,1.0,,,,1.0
27,2017-02-13,33.27,33.455002,33.1875,33.322498,92141600,,,30.517266119675387,29.47659141720504,32.28112704177957,31.316711435562773,0.9644156062167929,0.7753166557158646,0.1890989505009284,,,,1299046800,-1.0,1.0,-1.0,,,-1.0,-1.0,1.0,,,,1.0
28,2017-02-14,33.3675,33.772499,33.3125,33.755001,132904800,,,30.644236114982228,29.51916265683484,32.50787688150579,31.497325477372943,1.0105514041328476,0.8224365198573442,0.18811488427550335,,,,1431951600,-1.0,1.0,-1.0,,,-1.0,-1.0,1.0,,,,1.0
29,2017-02-15,33.880001,34.067501,33.654999,33.877499,142492400,,,30.771030737924107,29.5625291876126,32.718587976658746,31.67363462719717,1.0449533494615793,0.8669950465624912,0.1779583028990881,,,,1574444000,1.0,1.0,-1.0,,,-1.0,-1.0,1.0,,,,1.0
30,2017-02-16,33.9175,33.974998,33.709999,33.837502,90338400,,,30.891284512907475,29.60506623052193,32.89072859563433,31.833921099256635,1.0568074963776937,0.9049951700249972,0.15181232635269634,,,,1484105600,1.0,1.0,-1.0,,,-1.0,-1.0,1.0,,,,1.0
31,2017-02-17,33.775002,33.9575,33.775002,33.93,88792800,,,31.01044982612679,29.64810039738241,33.05061650399828,31.9891862030154,1.0614303009828774,0.9363070040072868,0.12512329697559055,,,,1572898400,-1.0,1.0,-1.0,,,-1.0,-1.0,1.0,,,,1.0
32,2017-02-21,34.057499,34.1875,33.994999,34.174999,98028800,,,31.13454979372966,29.69314416457264,33.22359842646009,32.1510982620513,1.0725001644087868,0.9635629115713784,0.1089372528374083,,,,1670927200,-1.0,1.0,-1.0,,,-1.0,-1.0,1.0,,,,1.0
33,2017-02-22,34.107498,34.279999,34.0275,34.2775,83347600,,,31.25780274299517,29.738759645522162,33.38573713008161,32.308609501899355,1.0771276281822535,0.9862873775667372,0.0908402506155166,,,,1754274800,-1.0,1.0,-1.0,,,-1.0,-1.0,1.0,,,,1.0
