,Date,Open,High,Low,Close,Volume,MA_short,MA_long,EMA_short,EMA_long,EMA_short_MACD,EMA_long_MACD,MACD,MACD_signal,MACD_hist,BIAS_short,BIAS_long,VR,OBV,Open_interpreted,High_interpreted,Low_interpreted,MA_short_interpreted,MA_long_interpreted,EMA_short_interpreted,EMA_long_interpreted,MACD_interpreted,BIAS_short_interpreted,BIAS_long_interpreted,VR_interpreted,OBV_interpreted
419,2019-01-02,3849.216309,3947.981201,3817.409424,3943.409424,5244856836,4037.031259780003,6013.559113759993,4224.7396649615275,5878.4345526757215,3837.511795105579,3878.414520968655,-40.90272586307583,-85.25107139956104,44.34834553648521,-2.3190763151312455,-34.42470009188329,0.8487346572904266,100385833709,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
420,2019-01-03,3931.048584000001,3935.685059,3826.2229,3836.741211,4530215219,3998.9990820400026,6000.2464697149935,4209.5240393159775,5858.119196042133,3837.393243704721,3875.3276091191246,-37.9343654144045,-75.78773020252973,37.853364788125226,-4.057462072665198,-36.05693982130301,0.9233792972102852,95855618490,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
421,2019-01-04,3832.040039,3865.93457,3783.85376,3857.717529,4847965467,3963.1928369200023,5985.860958239994,4195.727705578096,5838.214701842709,3840.520056827071,3874.0231587399294,-33.503101912859165,-67.33080454459561,33.82770263173646,-2.66137208710674,-35.5528376634015,0.937519066014414,100703583957,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
422,2019-01-05,3851.973877,3904.903076,3836.900146,3845.19458,5137609824,3928.585732420003,5971.237231434992,4181.981308496602,5818.383655854223,3841.239214238291,3871.8877084628975,-30.64849422460702,-59.99434248059789,29.345848255990877,-2.122676151161252,-35.60472593925175,1.010956842436935,95565974133,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
423,2019-01-06,3836.519043,4093.297363,3826.513184,4076.632568,5597027440,3899.031782220003,5957.737645249993,4177.8499853398735,5801.052799258659,3877.4535763554773,3887.053994354536,-9.600417999057754,-49.915557584289864,40.31513958523212,4.554997130053548,-31.574150948888587,0.9412727843836736,101163001573,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
424,2019-01-07,4078.584961,4092.613525,4020.894043,4025.248291,5228625637,3867.0659472600023,5944.215185534994,4171.865605169682,5783.383102659072,3900.1912247623272,3897.290608920866,2.9006158414613314,-39.352322899139644,42.25293874060097,4.090500288780341,-32.282931129490784,1.0071553418916883,95934375936,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
425,2019-01-08,4028.472168,4109.020996,3996.955322,4030.8479,5306593305,3850.253100580003,5933.9509753299935,4166.3354990845955,5765.944941438584,3920.292251721969,3907.183741593394,13.108510128574837,-28.86015629359674,41.96866642217158,4.690465657771758,-32.071432393729204,1.1012443487110777,101240969241,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
426,2019-01-09,4031.552002,4068.403564,4022.662842,4035.296387,5115905225,3841.9216259800032,5923.315057364994,4161.196710375397,5748.724557812329,3937.9851956108973,3916.6735671790693,21.31162843182801,-18.82579934851179,40.13742778033981,5.0332822958269166,-31.874358396949514,0.9985027107846198,106356874466,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
427,2019-01-10,4034.411377,4064.06665,3659.174561,3678.924561,6874143796,3823.4567187600014,5910.843530269993,4142.284077066558,5728.129532968426,3898.1297133630665,3899.062529684323,-0.9328163212567232,-15.247202743060775,14.314386421804054,-3.7801436864931013,-37.75973696207865,1.0978159434961876,99482730670,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
428,2019-01-11,3674.015381,3713.881836,3653.069824,3687.365479,5538712865,3809.8852295200027,5898.034456784992,4124.444132044339,5707.823422978691,3865.70444653798,3883.381266670669,-17.676820132689954,-15.733126220986614,-1.94369391170334,-3.215838355724919,-37.48145240558705,1.0897368826076543,105021443535,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
429,2019-01-12,3686.973145,3698.978271,3653.810791,3661.301025,4778170883,3796.1690527600026,5885.8726122999915,4106.281657258288,5687.4600160336295,3834.257766301367,3866.9308783987676,-32.673112097400924,-19.121123396269482,-13.551988701131439,-3.5527402991167287,-37.795102507845606,1.0905094813488618,100243272652,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
430,2019-01-13,3658.868164,3674.76001,3544.927246,3552.953125,4681302466,3789.6129150600023,5872.8517285099915,4084.582499130512,5666.221141495983,3790.98012917808,3843.6732670358974,-52.693137857816964,-25.83552628857898,-26.85761156923799,-6.244959455344678,-39.502080262778506,1.0905231753010358,95561970186,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
431,2019-01-14,3557.311035,3727.836182,3552.285156000001,3706.052246,5651384490,3783.5345605600032,5861.8647900349915,4069.738175478336,5646.716973381595,3777.914300996837,3833.4791173295343,-55.564816332697326,-31.78138429740265,-23.78343203529467,-2.047881770862809,-36.776906688462226,1.1003395483579057,101213354676,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
432,2019-01-15,3704.216309,3720.15332,3619.949219,3630.675293,5537192302,3780.565468760003,5848.9266674749915,4052.520023224283,5626.656857158893,3755.2621459203997,3818.4566118236426,-63.194465903242424,-38.06400061857061,-25.130465284671807,-3.964755457843352,-37.925785372047095,1.0931360023684884,95676162374,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
433,2019-01-16,3631.509766,3685.7771,3624.67334,3655.006836,5394457145,3777.2512060600025,5835.181701654991,4036.931270784115,5607.038448988158,3739.838252086493,3806.349221021891,-66.51096893539852,-43.75339428193621,-22.757574653462328,-3.2363314852843432,-37.362587441564045,1.0885038861530387,101070619519,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
434,2019-01-17,3651.871094,3680.135986,3621.960938,3678.563965,5464420383,3765.6740869200025,5821.645422359991,4022.877650949445,5587.849648152454,3730.4114386885694,3796.883646501751,-66.47220781318038,-48.297156988185044,-18.17505082499534,-2.313267688846947,-36.812297930903945,0.9911760709098656,106535039902,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
435,2019-01-18,3677.990479,3682.52002,3637.080811,3657.839355,5002961727,3753.253940420003,5806.863718254992,4008.5624236573103,5568.645565633526,3719.2465027364833,3786.584069353473,-67.33756661698999,-52.105238913946025,-15.232327703043955,-2.542183047953479,-37.008348525540924,1.0796450191809446,101532078175,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
436,2019-01-19,3652.37793,3758.533447,3652.37793,3728.568359,5955691380,3747.479936500003,5792.858610829991,3997.5822642589837,5550.3363396968725,3720.680634469331,3782.2866093272896,-61.60597485795825,-54.00538610274848,-7.600588755209769,-0.5046478652442209,-35.635087795353975,0.9874659397788068,107487769555,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
437,2019-01-20,3725.446045,3743.387939,3583.019531000001,3601.013672,5582489560,3735.206772440003,5777.875930164992,3982.030554758632,5530.940094247155,3702.270332550973,3768.8589843400823,-66.58865178910993,-56.52203924002076,-10.066612549089156,-3.5926552026554117,-37.675822126952966,0.9859569650839712,101905279995,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
438,2019-01-21,3600.372803,3608.84082,3558.537109000001,3576.032471,5004347059,3723.9298632600044,5762.560391834992,3966.109061277901,5511.488277100416,3682.849123081593,3754.5755389074843,-71.72641582589131,-59.56291455719488,-12.163501268696427,-3.971540756423675,-37.94368773875405,1.0641780375302063,96900932936,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
439,2019-01-22,3575.0812990000004,3620.746582,3539.721436,3604.577148,5313623556,3718.138789040004,5747.215777574991,3951.9313391885717,5492.514037009864,3670.8072807613485,3743.4645469884113,-72.6572662270637,-62.181784891168654,-10.475481335895054,-3.0542604104707096,-37.28133260517786,0.9849583743405188,102214556492,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
440,2019-01-23,3605.557129,3623.067871,3565.313965,3585.123047,5433755649,3710.7033740000043,5730.856741929992,3937.546700279217,5473.535022183896,3657.625090951909,3731.73554698927,-74.11045603736056,-64.56751912040704,-9.542936916953524,-3.384272854572925,-37.441761180848644,1.0644866500236914,96780800843,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
441,2019-01-24,3584.500244,3616.087402,3569.092773,3600.865479,5262869046,3707.640786120004,5714.99166990999,3924.343515131012,5454.9014943910215,3648.892842959308,3722.041467878954,-73.14862491964595,-66.28374028025482,-6.8648846393911365,-2.879871953068652,-36.992638187752384,1.0648096255691344,102043669889,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
442,2019-01-25,3607.390381,3612.927734,3575.597412,3599.765869,5265847539,3709.2140673600043,5699.28174925499,3911.6149799886207,5436.442433441857,3641.3348469655684,3712.9840161101424,-71.64916914457399,-67.35682605311865,-4.292343091455336,-2.9507112928077137,-36.8382538822447,1.1572478173245344,96777822350,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
443,2019-01-26,3599.715332,3654.933105,3593.345947,3602.460449,5098183235,3712.864531220004,5685.644300524989,3899.4912728910267,5418.193856482237,3635.354170355481,3704.797085213095,-69.44291485761369,-67.77404381401766,-1.6688710435960274,-2.9735553584478915,-36.63936295368735,1.05911483702759,101876005585,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
444,2019-01-27,3604.687256,3612.671387,3567.24585,3583.965820000001,5570752966,3715.021552700004,5671.59057981999,3887.117725718829,5399.9428312436075,3627.448270300792,3695.846621123236,-68.39835082244463,-67.89890521570305,-0.49944560674157396,-3.5277246939457205,-36.8084531215624,0.9763278700100202,96305252619,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
445,2019-01-28,3584.283203,3586.750977,3439.23291,3470.450439,6908930483,3712.145873980004,5657.79878171999,3870.777832122013,5380.743901967551,3603.294757792977,3679.150607632626,-75.85584983964873,-69.4902941404922,-6.3655556991565305,-6.510935808696237,-38.66076591106742,0.9623804327034184,89396322136,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
446,2019-01-29,3468.8701170000004,3476.06543,3400.819824,3448.116943,5897159493,3711.0550927200043,5643.84911740999,3854.202895293699,5361.513782972849,3579.4212478248273,3662.037002845024,-82.61575502019741,-72.11538631643324,-10.500368703764169,-7.0852666735077845,-38.9048702176792,1.0434849428029898,83499162643,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
447,2019-01-30,3443.896973,3495.174805,3429.387939,3486.181641,5955112627,3712.2869628400044,5629.89942502999,3839.7706892429655,5342.853761659687,3565.0766929287,3649.010679745393,-83.93398681669305,-74.47910641648521,-9.45488040020784,-6.09072854828624,-38.07737265250651,0.9645605784778516,89454275270,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
448,2019-01-31,3485.40918,3504.804932,3447.915771,3457.792725,5831198271,3711.703813440004,5615.390187969991,3824.7911612334387,5324.096935424267,3548.571467093515,3634.8463868012896,-86.27491970777464,-76.8382690747431,-9.436650633031547,-6.840823007498534,-38.42293038856449,1.037815703454109,83623076999,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
449,2019-02-01,3460.547119,3501.954102,3431.591553,3487.945313,5422926707,3715.189174780004,5599.12116453499,3811.5815201262453,5305.826770027011,3539.244366463743,3623.964825778972,-84.7204593152287,-78.41470712284023,-6.305752192388482,-6.116616169174218,-37.70548608426701,1.1143449494865292,89046003706,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
450,2019-02-02,3484.625977,3523.287354,3467.574707,3521.0607909999994,5071623601,3720.7606933400043,5580.121268294989,3800.188550356588,5288.067904564055,3536.4468933154753,3616.3423046842336,-79.89541136875823,-78.71084797202383,-1.1845633967344045,-5.3671794237522015,-36.899923465715965,1.1083755403130362,94117627307,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
451,2019-02-03,3516.139648,3521.388184000001,3447.924316,3464.013428,5043937584,3725.3057275200044,5560.587436509989,3787.005212224957,5269.9181087773495,3525.3032832669405,3605.0586841891054,-79.75540092216488,-78.91975856205205,-0.8356423601128427,-7.013982707238107,-37.7041820212051,1.0409065128375334,89073689723,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
452,2019-02-04,3467.21167,3476.223877000001,3442.586914,3459.154053,5332718886,3729.4320263600043,5540.548907459989,3774.1483040200574,5251.900555983545,3515.1264786104884,3594.2509337306533,-79.12445512016484,-78.96069787367459,-0.16375724649023482,-7.247161805059097,-37.56658210628781,1.052629169365705,83740970837,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
453,2019-02-05,3454.950928,3478.148193,3451.937012,3466.357422,5227549545,3727.8418798800044,5521.11004515499,3762.078073352605,5234.133957635449,3507.62354682426,3584.7773402691228,-77.15379344486381,-78.59931698791246,1.4455235430486368,-7.014365584852028,-37.21629538897025,0.9750921922679726,88968520382,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
454,2019-02-06,3469.091797,3469.091797,3398.56543,3413.767822,5482196038,3722.196054680004,5501.082434069989,3748.418847809365,5216.020861758479,3493.184204543604,3572.109968545484,-78.92576400188001,-78.66460639070597,-0.2611576111740277,-8.286189876866112,-37.94370720828636,0.8981024947269685,83486324344,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
455,2019-02-07,3414.929443,3427.945557,3394.218506,3399.47168,5004962683,3715.266474600004,5480.98734129999,3734.7346451501744,5197.945745522078,3478.766893075357,3559.321947171745,-80.55505409638772,-79.04269593184233,-1.5123581645453896,-8.499923134961762,-37.977020045557936,0.8857526077567729,78481361661,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
456,2019-02-08,3401.376465,3695.614014,3391.023682,3666.780273,7735623101,3705.913251940004,5460.765693349989,3732.0697678109523,5182.7102681835495,3507.692028448379,3567.2818231590227,-59.58979471064367,-75.1521156876026,15.562320976958931,-1.0559604685705506,-32.852268731007236,0.9996954085540888,86216984762,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
457,2019-02-09,3671.585938,3679.941406,3646.559326,3671.203613,6158833645,3701.4064501800044,5437.000363759989,3729.682859779151,5167.670400967793,3532.8476568409365,3574.9797335176136,-42.13207667667757,-68.54810788541761,26.416031208740023,-0.8159827240408852,-32.477407258049965,0.9920677161398485,92375818407,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
458,2019-02-10,3673.201416,3695.036133,3640.97998,3690.188232,6282256903,3694.926562480003,5414.544354234989,3728.1340508466346,5152.969085853686,3557.0538991731,3583.513696368161,-26.45979719506113,-60.13044574734629,33.67064855228517,-0.12823882693957833,-31.846744793701486,0.9872036112646614,98658075310,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
459,2019-02-11,3695.613037,3695.613037,3642.287842,3648.430664,6277056434,3687.915571260004,5393.028607164991,3725.0084278330414,5137.998554292954,3571.111862992623,3588.3223606371857,-17.21049764456302,-51.546456126789636,34.33595848222662,-1.0706564859486012,-32.34913200436538,0.9881153097770909,92381018876,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
460,2019-02-12,3642.751953,3668.586914,3618.556885,3653.528564,6480384532,3679.4141601200045,5370.47120115499,3722.2052959180214,5123.227708618398,3583.791355455296,3593.152449775172,-9.361094319875974,-43.1093837654069,33.748289445530936,-0.7035249361316559,-31.970055752011838,0.993592931752003,98861403408,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
461,2019-02-13,3653.604004,3669.746582,3617.246338,3632.070557,6438903823,3675.745756800004,5347.670801984989,3718.670600274177,5108.390324025178,3591.218924923712,3596.0352725325665,-4.8163476088543575,-35.4507765340964,30.634428925242037,-1.1881996930610879,-32.081261328729894,0.9061819445600257,92422499585,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
462,2019-02-14,3631.170166,3646.256592,3607.697754,3616.880859,6271044418,3670.9374218400044,5324.6629064749895,3714.678845714405,5093.549433825923,3595.166914781603,3597.5793900486724,-2.412475267069567,-28.84311628069103,26.430641013621464,-1.472554735430727,-32.073054716727015,0.9864180681737122,86151455167,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
463,2019-02-15,3617.368408,3647.795166,3608.206543,3620.810791,6091952231,3670.2569677400043,5301.86456052999,3710.997745529527,5078.8953179769105,3599.1121265075103,3599.300234563586,-0.18810805607608927,-23.112114635768048,22.924006579691955,-1.3472129383477838,-31.706841062004557,0.9933712496729972,92243407398,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
464,2019-02-16,3615.270264,3652.841309,3615.270264,3629.787598,5934744052,3664.3743456800044,5281.11129881499,3707.813033861703,5064.476335688582,3603.831429814047,3601.558557781098,2.272872032948726,-18.03511730202469,20.307989334973414,-0.9438650207989514,-31.268488910383784,1.08026197747629,98178151450,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
465,2019-02-17,3633.359375,3680.537354,3619.182129,3673.836182,7039512503,3661.4428955000044,5261.3559289449895,3706.4806082984974,5050.639120228994,3614.601391688809,3606.9124558713866,7.688935817421679,-12.890306678135413,20.579242495557093,0.3384809446359984,-30.173205698009497,1.0956961208973972,105217663953,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
466,2019-02-18,3671.369873,3936.665039,3669.982422,3915.714355,9908216640,3662.438129860004,5243.098751209991,3714.685853267185,5039.346336495371,3660.9264629674535,3629.786670621655,31.139792345798927,-4.084286873348547,35.22407921914747,6.915508635491334,-25.31679182856628,1.21402128860198,115125880593,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
467,2019-02-19,3911.661621,4010.879395,3908.153076,3947.094482,9933626655,3666.526010720003,5225.662272934989,3723.79991713906,5028.478158838701,3704.952312049384,3653.290952945977,51.66135910340745,7.064842322002658,44.5965167814048,7.652160940892952,-24.467095731712554,1.255235144682538,125059507248,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
468,2019-02-20,3946.685059,4000.486328,3926.246826,3999.820557,8693373948,3669.652021460004,5210.497125229991,3734.624255957137,5018.242759815432,3750.3166574264014,3678.959812505534,71.3568449208683,19.92324284177579,51.43360207909251,8.997270956733272,-23.23533703468941,1.143699827532293,133752881196,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
469,2019-02-21,4000.256836,4010.009521,3940.108154,3954.118164,7775128102,3669.8661962600045,5194.925316149991,3743.231860194112,5007.6544553794565,3781.6707353608012,3699.341912616235,82.32882274456642,32.404358822333926,49.924463922232505,7.745567618505558,-23.884985377798753,1.2485530270604035,125977753094,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
470,2019-02-22,3952.406494,4006.53833,3950.816406,4005.526611,7826525254,3673.241904260004,5180.193950179991,3753.517928853167,4997.683034042349,3816.110100843755,3722.0222606446623,94.08784019909308,44.741055097685745,49.34678510140733,9.046088316553071,-22.67612661759848,1.2736464592967585,133804278348,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
471,2019-02-23,3998.91626,4166.286133,3968.726807,4142.526855,8922258316,3678.938090780004,5167.140983869991,3768.773180858925,4989.174017335459,3866.3280630216386,3753.170749115429,113.15731390621069,58.424306859390754,54.73300704681993,12.601156985539445,-19.8294207970806,1.2353315510224616,142726536664,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
472,2019-02-24,4145.458008,4210.6416020000015,3793.708984,3810.42749,10794227451,3678.2427489800043,5154.664122294991,3770.4066831781843,4977.4451961679415,3857.727974864464,3757.4119891809523,100.31598568351185,66.80264262421497,33.51334305929686,3.593692696237932,-26.07806445585637,1.2770976081746823,131932309213,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
473,2019-02-25,3807.002441,3913.707275,3807.002441,3882.696289,9318796067,3674.364023400005,5141.2364538399925,3774.81019713198,4966.552172216023,3861.5692539622387,3766.6923076860667,94.87694627617157,72.4175033546063,22.45944292156527,5.66988638777328,-24.47932858446897,1.2429416274507041,141251105280,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
474,2019-02-26,3878.697266,3891.578857,3837.986328,3854.35791,7931218996,3670.946215780005,5129.58469358499,3777.9297152836684,4955.485562641734,3860.4598164295867,3773.1860560056175,87.2737604239692,75.38875476847888,11.885005655490305,4.996305678126759,-24.860234497731906,1.1403731557729142,133319886284,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
475,2019-02-27,3857.479736,3888.80249,3787.058838,3851.047363,8301309684,3667.3502050400043,5117.361280499992,3780.7970740176415,4944.496127819428,3859.011746671189,3778.9535602274236,80.05818644376495,76.32264110353609,3.735545340228853,5.008988716363727,-24.745446883442764,1.160733084451219,125018576600,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0
476,2019-02-28,3848.261963,3906.05835,3845.821289,3854.7854,8399767798,3663.7399853000043,5105.021757794993,3783.698576997341,4933.653235005304,3858.3615394910053,3784.570733543911,73.79080594709512,75.81627407224791,-2.025468125152784,5.214491625129688,-24.49032378531929,1.2617240075464733,133418344398,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
477,2019-03-01,3853.75708,3907.79541,3851.692383,3859.58374,7661247975,3667.3531688800044,5092.831827374994,3786.674465742544,4922.965976348535,3858.549570338543,3790.127252540658,68.42231779788517,74.33748281737536,-5.915165019490188,5.241670552790054,-24.21537033180709,1.26726805508694,141079592373,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
478,2019-03-02,3855.318115,3874.607422,3832.12793,3864.415039,7578786076,3670.894160080005,5081.155352764992,3789.7231156742096,4912.433131200789,3859.451950132613,3795.630051537647,63.82189859496658,72.23436597289358,-8.41246737792703,5.271764057500854,-23.946134870741226,1.2493160566317405,148658378449,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
479,2019-03-03,3862.266113,3875.483643,3836.905762,3847.175781,7253558152,3674.611655200005,5068.848631569992,3791.97616137326,4901.833555576901,3857.563308727596,3799.448253720043,58.11505500755221,69.41050377982532,-11.295448772273119,4.696118719261057,-24.101584785174357,1.2282048755070285,141404820297,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
480,2019-03-04,3845.091553,3867.381836,3733.749756,3761.557129,9029175788,3678.7837352800043,5055.982767314992,3790.7832581429357,4890.487521481608,3842.7931272310425,3796.6415037407814,46.1516234902615,64.75872772191255,-18.60710423165105,2.2500206501999047,-25.60186017015252,1.257885561836294,132375644509,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
481,2019-03-05,3759.83252,3903.916748,3745.183105,3896.375,10174126415,3682.5901903600043,5042.561492899992,3794.9241107647813,4880.595854601193,3851.036492272421,3804.0291701303527,47.007322142068006,61.20844660594364,-14.201124463875635,5.805283742937915,-22.730243240738684,1.3806014076525834,142549770924,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
482,2019-03-06,3897.081055,3919.510498,3871.460693,3903.942627,9175291529,3688.0555370400043,5029.962407204994,3799.199346695575,4870.8779120379995,3859.175897615125,3811.4301669355123,47.74573067961319,58.515903420677546,-10.770172741064362,5.853683269999367,-22.386246437787786,1.4064334075942408,151725062453,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
483,2019-03-07,3903.384766,3939.373291,3894.113037,3911.484375,9584165519,3693.185087820005,5016.989479959992,3803.6026811388856,4861.331707689362,3867.223355674337,3818.8415897551035,48.38176591923321,56.489075920388686,-8.107310001155483,5.910867773725696,-22.03522868397181,1.2809593223016285,161309227972,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
484,2019-03-08,3913.22583,3950.432129,3875.228516,3901.131592,10638638944,3697.636440360004,5004.9524889949935,3807.4273443099096,4851.777477682503,3872.440007416746,3824.9371454769484,47.502861939799004,54.69183312427075,-7.188971184471754,5.503384524742072,-22.054572933950915,1.4026394088663827,150670589028,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
485,2019-03-09,3894.55249,3987.237793,3892.390381,3963.313721,10796103518,3703.745927680005,4992.3252587699935,3813.5405355526586,4842.937042292629,3886.4205787372466,3835.187262182359,51.23331655488801,54.00012981039421,-2.7668132555062077,7.008250522264807,-20.61186890742612,1.2732933781707103,161466692546,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
486,2019-03-10,3966.174316,3966.174316,3924.381104,3951.599854,9713267607,3708.2065575800043,4980.1997082349935,3818.9546264721625,4834.0680155434475,3896.448159546901,3843.810417131813,52.63774241508736,53.72765233133285,-1.0899099162454815,6.563639124214146,-20.653787287569106,1.2432984770446804,151753424939,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
